"520527727049588736","All types of out of uniform"
"520527728672792576","Why ft is she wearing shorts"
"520527729674842112","okkkk friday. (at @SoulCycle Williamsburg in Brooklyn  NY) https://t.co/HPP7Xwf3W1"
"520527729469685760","@MikeAndMike     It is as simple as this. #Peterson http://t.co/Vrticp0bDj"
"520527731449430017","happy birthday to my bestfriend for 4 years now🎉 i hope you have a great day!❤️❤️@jack_owens28"
"520527736855887875","Don't feel like changing 😭"
"520527736994279424","Maybe not 😱😈"
"520527736486789120","@ Liceo."
"520527738852372481","Beaching  Biking  and Basking Barcelona  http://t.co/M1oMasLx1A"
"520527740915961856","It's a rough ass road trip so far up2 #chitown 2shoot my BFF's wedding  shouldn't have had #WaffleHouse  feelin yuck :-P But I love my Liz ♡"
"520527739284381696","I'm done 😂😂😂😂🙌 http://t.co/6CAIeZAohD"
"520527743017316352","If you dedicate your instagram or twitter account just to fucking "inspire" for fucking attention &amp; to fuck around  reevaluate your life."
"520527745349345280","On the topic of aging: "Women go from gorgeous to train-wreck overnight""
"520527748872540160",":( @quinncidental http://t.co/iriwgGt8zO"
"520527749191323648","I'm at St. John's University - @stjohnsu in Jamaica  NY https://t.co/iseU7LgZhf"
"520527750894215168","@TottenJoel go head Joel turn up"
"520527755256287233","The fact that I can see the point of having to pay for a long time to get my money to buy a new phone is so good I have no #PredictiveText"
"520527756103139328","In my bag early 😏"
"520527757135327232","Shut up zont talk to me ✋"
"520527760616611840","“@ily_blu: I dnt love these hoes🙅 I ain't chasing em either🙅” 💯👏"
"520527761023447040","@LLyo @illusionstwice RT Bradley Cooper teams up with Eagles for video that trashes Giants and New York City http://t.co/HVxamO9Eln"
"520527762101383168","I'm so tired"
"520527764299194368","Friday morning. #finally 🎉😋"
"520527765876264961","@Cudlitz Have fun this morning! Definitely watching."
"520527773707038720","@_ButterScotchh shitty ass school yb😂"
"520527773849649152","goodmornin 😌"
"520527777561604096","thank good for another day"
"520527778933121025","Potential students meet staff before faculty.  How imp it is to ensure staff are given the tools to helps students thrive. @HACC_info"
"520527786440933376","Clark girls of MVHS 👯 http://t.co/pLbBVas9Ov"
"520527789595049984","Is it possible to get rid of the #NFL but leave our teams? How is a wrong headphone fine more than hurting a player? @BoomerandCarton"
"520527795316076545","Just need this year to be over"
"520527797434187777","People die everyday but it's different when it hits home.."
"520527797220302848","People never fail to make me laugh 😂😂"
"520527798298247168","Early in the morning eating cereal 🍼"
"520527801674661888","every time I plan to go to UA something happens 😡"
"520527805013307392","We're not always #meatheads #cfpw #powerofport #crossfit #gymnastics kdenihan the_vernald sraskin8877… http://t.co/oXT2AXeqrP"
"520527809622839296","#FF @MollyQerim @afordcsy @JackieGuerrido @RandyMoore007 @SouthernLegscom @SexyVanessa3 @seka1954 @the_jada_fire @saffrontaylor"
"520527810990198784","Bummy day 😶"
"520527811074072576","happy birthday sam!! hope you have a great day 😘🎉🎊 @Samschultz1010"
"520527812542074880","rain is a no"
"520527816786710528",""If the creation is that majestic  that great  that beautiful  how majestic and great and beautiful must be the creator."❤️"
"520527819139727360","He literally told me tell him when I'm ready to go and when I finally came downstairs he was like "You need to hurry up we are late" 😑"
"520527818988720128","Follow my fav RETWEETERS ➡️➡️ @nelsonjosemarti  @khalad_6 @Elian150  @sefadurson7 @ChacHinoni"
"520527824638443520","Hey Hey !!"
"520527834876764161","I need to stop going to sleep late"
"520527835614957568","All of life is beautiful even when its not. #RememberThat #ItIsntAlwaysFair"
"520527837766635521","Mistakes happen 😴💯"
"520527840983666688","I'm still not out of bed"
"520527847795212288","@brian_monahan97 hall"
"520527852010504192","@bells110 @GStuedler That's WhoThey Look2&amp;RelyOn2 stay in power.Couple that with  cheating.Let's see how long this tactic will work for them"
"520527853520445440","Aye bus driver where you at though?"
"520527854917140480","@ayoobriannnax3 definitly. Just let me know when."
"520527860516524032","@_QueenYasmin i love you more 😻😘"
"520527864949915649","big day for rvfh😅😁👊"
"520527866992533504","As my dad would say "its as cold as my ex wife's heart out""
"520527872201850880","LMFAOOO"
"520527874445807616","anime titties &gt;&gt;&gt;"
"520527878157795328","@Graounch complet :("
"520527880611430400","Day off from work. (I hope 😳) (@ Springhouse at Brandywine in West Chester  PA) https://t.co/qs1OrNjPtF"
"520527885900472320","Ka bobo sakun. Indi ko ka ubra balay nga ako lang isa dapat buligay -_-"
"520527890786836480","On Fridays dressing nice is over rated"
"520527891613118465","Ginuwine x Pony"
"520527891617304576","My eyes are open and I'm sitting upright.. don't expect anymore than that from me today.. 😐😴"
"520527894742048768",":/"
"520527896222658561","So sick of females trying to mess with other girls men! Get your own! #SLUTS"
"520527902358925312","“@_alejandrajoyce: Erica &amp; i really dumb 😂😂😂” af yo"
"520527913704505344","Well me phones completely busted."
"520527915399004160","Her smile looking like that of a predatory animal. When she started to approach me  I fled into the dying light behind me."
"520527917898821632","I'm into deep I ain't even thinkin bout letting go 😌"
"520527918737670144","No band will ever be better than The Beatles. 😳✌"
"520527918972551168","@_DjLeemGunna you werid"
"520527920931287040","Smokin wit lij bitchass.... He be on angles"
"520527922013421568","Kav be making me go so hard in flag football I need my inhaler afterwards 😪"
"520527924798435328","This is already the worst fucking day"
"520527925041700864","I'm sleepy af"
"520527927675744256","My Boyfriend called me at 2 sum this morning talking about "bae What you doin" I'm sleep nigga 😒😂😍"
"520527927713480706","GoodMorning #CreekFreaks 🏈⚡️"
"520527931169574912","TGIF (@ Starbucks in Brooklyn  NY) https://t.co/oum8LU2vs4"
"520527932671160320","Poor life choices = Poor life conditions. @MikeAndMike"
"520527936647356416","@ToeyJracey 😂😂😂😂💕"
"520527937691721728","I'm not gonna be your friend when your single but when ur taken act like I don't know you so pick one or the other😕"
"520527938228588545","@RenzoGracieBJJ  "You want a Gracie who could actually fulfill the ambassador part of the brand ambassador role? Try Renzo."  Ben Fowlkes"
"520527940204122112","@_zarriahhhh GoldGangZ 😂💫🌟✨"
"520527950887018496","@cohencide lol! Literally twice my age I guess."
"520527952107569152","@Keebler889 &amp; @Berr_94 have ur chance around 7 to win tix for the brand new @TheJudgeMovie http://t.co/xQyqXEbtcP"
"520527954343116800","My sht loud🍃🍃 ur sht some water💦"
"520527956238925824","breakin out the construction vest"
"520527957451108352","I am so sore and tired   I don't know how I'm gonna make it through school then work today."
"520527959082696704","“@badassmiiaa: "Vine famous" people really think they famous 😂😂😂”‼️‼️"
"520527960768778240","Practice today at the high school. Meet me in upper F Wing at 2:15 ready for practice."
"520527962014109696","Early train to #NYCC! 🚉🚂👊🙌👍 @maxpfeff @ Harlem Valley Metro North Station http://t.co/RDdbC38Wvm"
"520527961523773440","@genkhalifa_ he'll be my new best friend"
"520527964891795456","12 hours #GameDay 😈🏈"
"520527967030878208","@Camotoe20 needa get that education  Cam"
"520527967202836482","Top of the purple mornin' to ya!  #Vacation weekend starts now! #friends #weekend @ The Chairman's House http://t.co/PBksXJfiXI"
"520527969412845569","I do not want to get up. No no no no no."
"520527974127640576","Even though i know she in her feelings 😂"
"520527975377543169",""@xXxLoveShay: Soon as Santa little white as get to the mall I'm taking Romell to get some pictures with him" YESSS ! 👏💯"
"520527978766532608","Someone please pick me up I'll throw fives"
"520527979706060800","Bitches is weird. 😅"
"520527982700818432","Week's most ridiculous eats: 8lb pizza burger to a giant ball of choco mousse http://t.co/FOw4fhlxcM http://t.co/D5YZUVncsn"
"520527985963986944","Put nice clothes on for about a second"
"520527988757393408","I don't wanna go to school 😒😾"
"520527995199819776","I can't get up this is actually horrible"
"520527998085500930","THANKS YOU ONLINE ALARM FOr waking ME UP AT 6:32! THAT IS SO CLOSE TO 5:55 yEAH??:"
"520527999746473984","Yay my purple hair is back 😈"
"520528001172520961","A 2003 Toyota Corolla was just scanned near Randolph  NJ 07869 http://t.co/TEGwvNEX3K #autocheck #vinnyapp #kbb"
"520528001680027648","It's cold -fa freddo @ Brooklyn College Inn http://t.co/DnxhzWWZOq"
"520528006478299136","Nkksagap ng wifi 😂😂"
"520528006822244352","Lying in bed  listening to old school jazz  watching New York wake up 😴 #bliss #nyc #newyork… http://t.co/nYeq53i4HK"
"520528008827113472","On Fridays we wear black. #16"
"520528011041710080","@x_Virgo_Vixen_x hello💖😘"
"520528010835791873","who's ever idea it was for Zach to have a phone.. I hate u http://t.co/k0ly6xvi6N"
"520528013390143488","Good Morning Bronx #bronx #nyc #moon #cycles #work @ 149ST and Grand Concourse http://t.co/JIdAhiBmIF"
"520528018360766464",".@WorldBank: #Ebola is having a costly impact. @AP's @newsmatt reports: http://t.co/Ha7oQWJgMK #news #WestAfrica http://t.co/GMZwqnEcoG"
"520528023112916992","Thank God for anotha day #blessed"
"520528024677388289","Deep thoughts"
"520528025256230912","Friday 😁 @AuntBEA53 @BeckyBulldogNJ @gloveritchey @lord_roscoe @MagooCrew @PeachyKeen57 @SophieBully @HadleyBulldog http://t.co/sE64VGVY4s"
"520528027772391425","#Healthcare #Job in #BronxandBrookyln  NY: Jobs for SLP-CCC in the Bronx and Brooklyn... at Soliant Health http://t.co/UHbCRPumwA"
"520528035809091584","And we have high dreams but most of us just end up dairy queens ice cream"
"520528043622686720","#Transportation #Job in #Lancaster  PA: Top Pay Over the Road Truck Driving ... at Crete Carrier http://t.co/IExSj5tCbo #VeteranJob"
"520528047754477568","@naqiyahhh wake up! LoL"
"520528048538791936","Happy birthday mike @Mike_Reilly_"
"520528049402818560","@lanayaa_ happy birthday boo 😍😘👏"
"520528053630697472","@SISI__XO I don't understand why he didn't just say hurry up in the first place 😒😑"
"520528056398921729","My body aches way too much😩 my head is like killing me"
"520528057816588288",""@Powerfulpixs: Which way is she spinning? http://t.co/1vtW1FI0rD""
"520528060140224512","I got anger problems 😅"
"520528061285281792","I'm leaving school early 😫🙌😛"
"520528061960581120","Congratulations to #Malala &amp; @Ashoka fellow #KailashSatyarthi on the #NobelPeacePrize!! Thrilling news for all girls  children. @BRACworld"
"520528062216421376","Gotta be up in a few hours. Time to K.O.....hopefully. Oh Floorset the shit you do to me."
"520528065257308160","Dad only gave me 40 dollars today 😒"
"520528067324690432","@__sekrettt Happy Birthday Sek 🎂🍹🎉🎉🎊"
"520528068289773568","you have no idea how unproductive it is to fall in and out of you as often as I do"
"520528069661306880","@its_nyboo goodluck 😘"
"520528072328888320","Off to Best Fitness to support Breast Cancer Awareness Month! (@ John F. Kennedy International Airport (JFK)) https://t.co/P5s66c69Gj"
"520528072895123456","just need to get through today &amp; then my weekend begins 😈🙌"
"520528073369083904","mo money mo problems niggas gotta move carefully"
"520528073641705472","if the records 2mill I'm just trynna move 3"
"520528078515474432","Catchn a ride to babe house"
"520528085436092418","  wen he use to jack my dumbass up 💀 yo we was violent as shit."
"520528086581141504","Sometimes I see porn on my tumblr dash and I'm like oh yeah baby and other times I'm like holy shit I'm only 12"
"520528088279818240","@t_mcconnell @tres_hoa @BeaconReader no pirates?"
"520528093740802048","I dreamt that I accidentally knocked logan lerman's pumpkin spice latte out of his hands so he refused to take a pic with me"
"520528093652713472","I found this chill chair in T5 at JFK. Here I shall sit. http://t.co/mSkkxntLrg"
"520528097763155968","Watching AUTHOR ."
"520528098228707328",". . ."
"520528099361165312","أنا عملت ميوت لهادي عشان دمه تقيل ورخم."
"520528099713499136","having gym first block is such a buzz kill"
"520528106244018176","@laurenvhockey October is chocca unfortunately but I'll be back quite a bit next month! Will send you an email miss you! xx"
"520528106550226944","If a muthafucka say u broke &amp; u not u gotta prove them wrong...."
"520528110274752512","im beyond pissed but also hella sad rn"
"520528110601904128","They're passing a new law tonight  It's now okay to wear a cape in public   Thanks destiny!"
"520528113252696064","@MaryLou_GotCake 😘👋"
"520528114758455296","Katie Halka slays"
"520528116666867712",""@History_Pics: The first Beatles single was released on October 5th 1962. http://t.co/2nEw7ridzr"@ThatDairyGuy"
"520528116973076480","@taylor_lindseyy 😂😂😂🌚"
"520528122165596160","@cohencide you can be and sometimes are an older bro Gary. Lol. #OoooohDealWitDat"
"520528123159666688","Need to start remembering to warm up my car before I leave the house -.-"
"520528128410939392","@_ButterScotchh I didn't 😂😂"
"520528137026039808","Thanks for support! "@TODAYshow: 'I'm standing out and it feels beautiful' Raw Beauty Project http://t.co/X7QEXubDK0 http://t.co/yO06n1hJVH""
"520528137265098753","Happy as shit my bus run right by my crib"
"520528138791448578","Conoce a los nińos del Hogar SANISI 💝El Hogar Sanisi en la Republica Dominicana #SanandoNiñosConSida… http://t.co/xWTQ8WZacO"
"520528142235340800","it's still dark out and I'm on the bus. gotta get used to it."
"520528142747049985","@MikeyDaSwagBoii MIGUELITO NO"
"520528143191654400","Lol. Why not? RT @USMC3087: Never trust anyone who smiles before 9am"
"520528143149719552","“@EmotionallyART: Everyone Got Their Heart Broken Even Before It Was Broke.”z  what"
"520528144374439936","@TrapMermaaid_ dont go"
"520528150183563264","Next thing I knew I woke up.  You may be wondering  how did I know she was third the second time. To tell you the truth I didn't."
"520528152939233280","Happy birthday @sheridancass !! Have an amazing day I miss ya❤️🎉"
"520528154977652737","Take an extra 20 minutes to to roughly iron all of your clothes; It makes a great difference"
"520528157074403328","@alyssaderosaa @TaylorGutmann don't worry I'll wear them"
"520528157997531136","I wish dinosaurs where still around  like think about it how sick would it be to have a pet dinosaur that was your ride anywhere??"
"520528158869954560","My ignore game strong af"
"520528160702877696","Seeing that hurt me so much 😰 I wasn't expecting to feel like this"
"520528161562722304","“@Zaklauer_2: My bag smells then I tried to fix it and now it's worse” ;-)"
"520528162372210688","And IIIII looovvveeee the way you say goooodddmorning."
"520528170844704768","Im over whelmed 😍"
"520528171289292800","@LaboyJordan all three? Thanks man"
"520528172501446656","Can't wait to spend the weekend with my favorite"
"520528175806545921","Happy Birthday Julianna @JuliannaDaniels http://t.co/xtUV4XhBV8"
"520528178465763328","hopefully i have time to go shopping too 🙆"
"520528178599964672","We are publishing our first stories of the year today! We will celebrate together this afternoon. ✏️"
"520528178901942272","Making my way to work then going to the hospital straight after."
"520528182358069248","Its a certain age that u should stop getting ya phone tooken!"
"520528183515697152","@Kendall_He 😥"
"520528183817674752","This Ain't The Life That I'm Used To  I've Been Re-Introduced To People I've Been Introduced To"
"520528183284994048","http://t.co/nLu0jAwW1P"
"520528185923239936","@savydo lmao U da best"
"520528185944182784","1244. I just finished 1h:39m:09s of doing weight training with Derrick Guanzon using #Endomondo #endorphins http://t.co/75hmLUOn97"
"520528187236040705","happy it's Friday"
"520528191916879872","http://t.co/OrkiIY4yM3"
"520528191770099712","http://t.co/1FBPKRQmB5"
"520528196501241856","It's Friday!  Woot! Wait... I'm working tomorrow! (@ Dana Corp in Pottstown  PA) https://t.co/sHXZT6uDAw"
"520528199542116352","I'm off this weekend come on three I'm ready to go"
"520528201110806528","HAPPY BIRYHDAY!! 💘💘 @_Kimmmmii"
"520528203824128000","It's like Christmas morning right now. Comic con today 😤😤😤😤😤"
"520528207410655232","Palladino: Giants’ Personality Makeover Could Just Be Getting Started: By Ernie Palladino» More Ernie Palladino… http://t.co/waABOWLboW"
"520528209994350592","@DFTeter yup!"
"520528211449774081","I'm Not Feeling School Today.. 😒😡"
"520528213286862848","Atleast it's Friday 💁"
"520528221700640768","Goodmorning👍"
"520528222648168448","Crumbs Cupcakes to Reopen in Midtown Manhattan: Crumbs is rising again in New York City less than three months… http://t.co/owzlEfEXt9"
"520528223709724672","@brian_monahan97 😭😭😭😂😭😂😭"
"520528223676170240","happy birthday to my mom had deal with a whole lot and still continues to raise me the best she can I'm grateful http://t.co/aKPLXOrybP"
"520528228306657280","http://t.co/1BKMqez8YV"
"520528232999698433","Now everybody "Fly" U copied my style...the "Best" couldn't drop me  I took it and smiled. @ Bronx NY USA http://t.co/kqbg7JfRLm"
"520528240537264128","i would rather sit in ISS or be in class than go outside for pep rally 😋"
"520528239794864128","My moms the cutest http://t.co/osFzj12gij"
"520528245385879553","@GStuedler @bells110 I absolutely agree!"
"520528246325383169",".@ezraklein and then again people could just try reading one of his books: http://t.co/ziWgDcuQKs"
"520528248430923776","I'm hungry"
"520528253287956480","My plug name is Miguel😹😭"
"520528253900300288","Dentist in three hours ⌚️🕙 ."
"520528253938069504","When I die throw a couple bad bitches in my casket"
"520528262406344704","http://t.co/YgasvczKtr"
"520528269498933248","$$$ (@ Interstate Warehousing  Inc. in Butler  OH) http://t.co/357JgEcU6H"
"520528271117910016","“@drugoholic_: Some times jealously is just too much for me”"
"520528273701228544","Love the colors of Fall!!! Don't want to leave NY this time of year!  #NYC #Autumn @ Central Park http://t.co/sWZdC04Q1a"
"520528275198980097","Get out early today. 😎"
"520528276096573440","Country music on. Friday morning 😊"
"520528276406951936","I'm at Royersford  PA in Royersford  PA https://t.co/q0ZXmVZzVj"
"520528278906744832","@kakurayami the event starts at 1 and goes to 4 . Do you want to meet before then ?"
"520528279506550784",": im sleepy asf &amp; my headhurting 😤"
"520528281536593920","Tomorrow I'm going to have cake and eat it too 😉😈😋"
"520528282249592833","I ain't worried bout no hoe cuz this commas steady coming"
"520528281842761728","@_ButterScotchh make me"
"520528282622914561","@leshayrozayy 😂😂 he act like I don't have school 😂😂"
"520528283797295104","What time is the class photo"
"520528287979036672","Add me on @Kik: naxquel http://t.co/gYY7Lw6bXl"
"520528289522520064","♎️ #Libra ♎️ #LibraHoroscope ♎️ http://t.co/vkAimgnwHb"
"520528291607097344","@SondraWeisberg loving @evilhag expression!"
"520528292278177792","*white cop kills black person* Riots  Shootings  "White Privelage In America." *Black cop kills white man* Oh okay"
"520528294500765696","#Washington  DC #Education #Job: Full-Time MCAT Instructor - Washington DC Area at KTP Graduate http://t.co/jOi3mrgowq #Jobs"
"520528302680068096","Today already sucks."
"520528302847827970","My knee is starting to hurt"
"520528308564660225","feeling great"
"520528313237110784","To stop at chickfila or eat at the YUM  decisions decisions"
"520528312079499264","my phone has the best camera 😍😍😍 http://t.co/T6WgUeYnBv"
"520528315506237441","“@Yaxaaaa: @_vagician why 😒” 😂 I don't feel like staying all day ☺️"
"520528315996598272","wishing I had friends :("
"520528316592582656","@_DjLeemGunna yb I fuck you up stop playing with me"
"520528317196541952","The lights are off at work and I don't know how to turn them on....."
"520528317867642880","11 months http://t.co/0cnif8y2Dj"
"520528320350683136","All these bags I have I'm so nervous too 😭 why today Jesus"
"520528323253141504","Happy Friday. Make it count. #naturelovers #natureseekers #serenity #peaceful #content… http://t.co/Fu6fynvF0U"
"520528327078334465","the fact that I did absolutely nothing with my hair 😂"
"520528333613047808","Apparently I went to bed half dressed. Can't eeven remember when. Getting on for 2am. Waking up now at 6 something feeling bleugh #fml"
"520528336007995393","@ChrisWragge @GayleKing say hi to Tony Mirante for me.  I use to work @CBSSports on the #Olympics back in the day."
"520528337534730241","A new day with new possibilities. Happy Friday. Make it count. ☺👍👍 @ OCMD http://t.co/oOTbv8jWgt"
"520528344375631872","Oh yeah  let's suspend Gurley indefinitely because he got money for Autographs. Fuck the NCAA."
"520528351577251840","I'm not even going lie . I want too . but it's so fucking hard for me to trust him . like ima need a fucking FBI agent ."
"520528352210595842","by @laiyasworld "It's Friday!!!!!! Extended Philly Morning Mix @shamaraonline @laiyasworld #PMS… http://t.co/NoYT8NTlZW"
"520528356048379905","“@lmfaowhitesides: tweet me your pics of you meeting jacob those type of pictures make me so happy oh my god”💖💖💖 http://t.co/jijj3YbMlh"
"520528357587685376","Morning fckers! Happy friday !!!"
"520528358996983808","French vanilla coffee is the only thing that gets me through my day"
"520528362440519680","Every week I look forward to Friday's to get me through the week. It's game day🏈"
"520528371202412546","#repost But True! http://t.co/DbU8TbRJgL"
"520528372703961088","why did i take nyquil im falling asleep on the bus rn"
"520528373739962368","Hmm white vans one more time"
"520528375522525186","Good morning #early #boathouse @ Rutgers University Boathouse http://t.co/7uFgU5Gk9A"
"520528378378874880","@YamiYadigg even when they think lol"
"520528379167404032","@christina_peden can u save me 1 I'll be there at 725:)"
"520528381113565184","When women earn less. @satyanadella  they have smaller retirement savings because plans are tied to earnings. #apurseofyouronw"
"520528380941578240","Im gon be on tv 😝😝😝😝😝"
"520528388013187072","Sooo r there any good girls worth putting effort into anymore?  ..no?"
"520528389430845440","@zbig #msnbc #morningjoe agree w/ Dr.B 98% of time emphatically agree  states @BarackObama pursues only OPTION-our boots would exacerbate"
"520528391326679040","Opened Street Light Out request via iPhone at 10 E Lombard St http://t.co/BNIDd6FSFH. Light poles 5004 &amp; 5003 are not working."
"520528393709056000","@anxietyhangover that's why I only get gel bby"
"520528392127807488","Bæ got me a rose ☺️❤️ @n_dellavecchia http://t.co/FJ7ETXV8Gx"
"520528396900900864","But right before she appeared  where'd I was already facing that direction or anywhere else  I would hear what sounded like"
"520528405163696128","Its Homecoming 🙌"
"520528406648487936","@98rock bacon and beer. Oh and ill be winning a trip to vegas #dogwatch (@ DogWatch Tavern in Baltimore  MD) https://t.co/huAGImHvP7"
"520528407294398464","@ChicoDashJr welllllll where's it at?"
"520528410956029953","I can't wait for a bitch to try &amp; play me.. Oh wait 😒"
"520528413158019072","ain't friends with nobody i was freshmen year 🙎 oh well ✌️✌️😌"
"520528421236264962","Very cool – Song: Our Underwater Torch by Squarepusher  from #SoundHound http://t.co/uQD20Jxw9o"
"520528421643116544","goodmorning http://t.co/jd4QbFWqNM"
"520528427385098240","I might not even sleep today. Got shit to do."
"520528429029261312","@CarbondioCLYDE nyaa saw'a ang 15 haw?"
"520528429062832128","Fml I forgot the history"
"520528429863550977","#Oversharingpost 😬 Driving home last night. My heart was so big in my chest at this moment. Long way… http://t.co/zzVVWsh5NG"
"520528432409886720","honestly don't think I made botc 😁"
"520528433412337664","Heated Seats Season"
"520528430027513856","We been working on solving story problems. These steps will help you solve them. http://t.co/EmxHeaNWQa"
"520528434213453824","#ff @taylorswift13 @tamsenfadal @MissDiaspora @vickyvette @VictoriaSosaT47 @XXXgotU6969 @xxxKateSantoro @xavadevinex @MaxineX_PornXXX"
"520528440874000385","@taylorcross98 SHES A BOSS"
"520528450697056256","@rreynolds997 I don't even know. You're just an asshole...😉"
"520528455063306240","@YaBoi_Meemz these kids on but bus was smoking that shit was strong"
"520528455784357889","another day  another bloodbath in the market. DAX is freefalling. down &gt;20% since it hit all time high in August."
"520528473933492225","Buck's gotta release the roster by 10:00🙌🙌"
"520528475409879040","@_kgomes mile High club"
"520528487053283328","@CoachDeb Hi Deb  can you send me a PR that I can share with the 50-100 or so gun and outdoor industry podcasters I talk to about NMX?"
"520528487481085952","What a huge night that was. Cocktails   wine  beer. Never ends well. #fml"
"520528487351062528","2 months 14 days 17 hours 03 mins 00 secs until Christmas http://t.co/CgEbAV6yIV @sevenlogics http://t.co/Rvk8gry8Kp"
"520528492417810432","@davidmurphy6abc Have A Good Weekend?"
"520528492199673856","Can Larry sing this to me or..... .? 💞 http://t.co/JdVQjTnbaQ"
"520528490849136640","Sky looks sick http://t.co/IB9bTwGgmg"
"520528495420907521","@exact_leex3 fb"
"520528500990947328","@JoshSobo who needs a jersey bbq when we have wawa to fulfill all needs"
"520528503880826880","@PLagravinese thanks brotha!"
"520528507336925184","me &amp; @HeyItsBrooke have the greatest outlook on life"
"520528507907342336","Way too tired to function"
"520528509203398656","i dont get flu shots"
"520528514966355968","So tired"
"520528515335475200","http://t.co/OLgwmQzU1i Thank you for caring @BelieveGospel1 I truly appreciate your concern: please hear love as I share "No hell  no fear!""
"520528516841209856","My hair has been so off all week cmonnnn"
"520528521878573056","—¿Nivel de inglés? —Alto. —Traduzca "Escoger un zapato". —Pick a shoe. —Haga una oración. —Pick a shoe  Impact trueno! —¡Contratado!"  Ja ja"
"520528523191410688","reed's me http://t.co/T4SHrlg3D2"
"520528532850876416",""Its pj day at the high school" -@upthepunxxx"
"520528543638630400","Me reeee olvide los auriculares"
"520528543948996608","new home&amp;lockscreen😍😍😩"
"520528549070274561","Pop off !"
"520528548965396481","I forgot my sweater 😩😂"
"520528549728768000","@RepHorsford Thank you sir for cosponsoring #HRes620 Our Marine needs immediate treatment 4 #PTSD #FreeOurMarine #GODBlessAmerica"
"520528547761623040","Happy birthday sheeks!! love u so much bud  have a good one 😘😘❤️🎉🎉🎉🎉💋💋 @ian_sheekey http://t.co/zy7MqFIWs4"
"520528550966079488","This bitch aggy 😴"
"520528557093945344","literally can't wait to come back home so I can sleep"
"520528557228175361","Morning muthafuckaz!"
"520528557827960832","Poor Ravens. No one cares right now..."
"520528558188691456","Gracias dios por un dia mas de vida 🙏🙌🙋"
"520528559761534977","The dawn of hack week presentations. Time to change the world. #hackathon @ Spotify NYC http://t.co/WTIuaAXYcZ"
"520528558515814400","I'm declaring that today will be a good day!"
"520528561024036864","I Want Old Girl But She Got A BoyFriend Soo She Made Me Her BestFriend Aka Side Nigga"
"520528563871948800","@FireAllianceNX yeah it’s cleared out finally. F’n gross."
"520528564605976576","@alliecattie12 can you text me? 😂🙏"
"520528565402488832","Macy's Seasonal Fragrance Specialist - Livingston  NJ - Living... - (#Livingston  NJ) http://t.co/m2hFkbnTYF #Sales #makeup #Job"
"520528570360152064","@cohencide Not even the one that's ALIVE?!"
"520528570951925760","Why isn't there a peanut butter emoji"
"520528571387764736","#classcolorday #spiritweek #mostspirited #seniors2015 @ Marlena for Most Spirited 💁 http://t.co/hea69bV7l7"
"520528572449296384","The sky is pink 🎀"
"520528575187795968","TGIF / Hoo &amp; Moo @ Greenwich Village http://t.co/Xs2oOmQd16"
"520528583220297728","@WTOPtraffic accident and response response block HOV lane 50 eastbound after 301"
"520528584398872577","“@shreksbish: i don't think i can go a week without amanda” :((("
"520528587309744128",""@lilNIYA__: in a good mood😊" yess 😆"
"520528587221655552","@_jshields spellcheck"
"520528591726333953","My stomach hurt. 😩"
"520528593412435968","Idek what shoes to wear man😩"
"520528596826595328","It is way too cold out."
"520528601079627776","I look like a village woman"
"520528600840536064","@Vic_KGOD wed-fri"
"520528608700678145","Early Friday morning Vinyasa! (at @Equinox in New York  NY) https://t.co/RZDHBDd880 http://t.co/xHstvIxRbh"
"520528607966674944","Mood today: http://t.co/pl55eIYpBm"
"520528611003334656","My hometown :) - The vivid colours of Rabat - in pictures http://t.co/u8kCpylBfm"
"520528617416433664","Healthy Snack Ideas http://t.co/NoKwSvF19P #chickenrecipe #HealthyEating #marltonpersonaltrainer http://t.co/90T6vEuyuh"
"520528618699898880","Notice politicians fighting marriage equality to support State law all are from states where miscegenation laws are also still on the books."
"520528618917990400","I'm at Capital One Bank in Patchogue  NY https://t.co/JDC8KF0iXC"
"520528625196474369","@___BULLSHIT____ I'm not Getting it"
"520528628984328193",""@AthIetesForGod: I can do all things in him who strengthens me. -Phil 4:13"@KingJames @DezBryant @dallascowboys @stephenasmith @ThrowUpTheX"
"520528637255487488","rly dont wanna get out of bed"
"520528645803089920","As Dr. Rob likes to say  "IT'S FRIDAAAY!"... #earlymorningmath #percentagesaretrickyatthathour… http://t.co/22LkrRM2u7"
"520528644788482048","im seeing the janoskians but i lost my fucking glasses so im not going to be able to see them clearly fuck why do i have to be part blind"
"520528648341032960","@actilha77 sat at a bar watching all night :-P. Managed to get tickets to the @leafsbuzztap game next week in #Toronto"
"520528652778635264","I guess @foursquare didn't change the location yet. :-( (@ Suzy~Jo Donuts in Royersford  PA) https://t.co/bEi3ibCl03"
"520528654489899008","Need someone to take care of me 😭make me soup and shit"
"520528658474483713","@KissesToo_Azia you do to me I love you bestieesss"
"520528658424135681","@chrismora69 thanks my dude"
"520528660491554816","@imDopeeShawty_ Goodmornin babes ☺️👋"
"520528668674633728","Boys will be boys. @ LaGuardia Airport http://t.co/DTmCMs6eLZ"
"520528668452728832","breaking out the timbs today"
"520528672466677760","Alyssa's socks though😂👍 @CasatelliAlyssa"
"520528673787875328","7am spin class to prep for my bff's visit this weekend 🚴 (@ YMCA Anthony Bowen in Washington  DC) https://t.co/4SxdPUrNd7"
